video_id,question_id,type,question_content,templ_values,question_deleted,anser,question,Quest_hindi,ans_hindi,hinglish_question
00003582,1989,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""drum""]",0,yes,Is there a drum in the entire video?,क्या पूरे वीडियो में कोई ड्रम है?,हाँ,kya entire video me koi ladkar hai?
00008549,1998,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""bassoon""]",0,yes,Is there a bassoon sound?,क्या कोई अलगोजा ध्वनि है?,हाँ,kya bason sound hai?
00006294,2008,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""erhu""]",0,yes,Is the erhu in the video always playing?,क्या वीडियो में एर्हू हमेशा बजता रहता है?,हाँ,kya whoh in the video already playing ho rahi hai ?
00006060,2009,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""cello""]",0,yes,Is there a cello in the entire video?,क्या पूरे वीडियो में कोई सेलो है?,हाँ,kya entire video me koi cello hai ?
00003877,2011,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""drum""]",0,yes,Is the drum in the video always playing?,क्या वीडियो में ड्रम हमेशा बजता रहता है?,हाँ,kya video me sabse chal raha hai?
00000816,2019,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""bassoon""]",0,yes,Is there a bassoon in the entire video?,क्या पूरे वीडियो में कोई अलगोजा है?,हाँ,kya entire video me basson hai?
00008384,2022,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""piano""]",0,yes,Is there a piano in the entire video?,क्या पूरे वीडियो में कोई पियानो है?,हाँ,kya entire video mei piano hai?
00000806,2023,"[""Audio-Visual"", ""Existential""]",Is this sound from the instrument in the video?,[],0,yes,Is this sound from the instrument in the video?,क्या यह ध्वनि वीडियो में मौजूद उपकरण की है?,हाँ,kya ye video mein usey se sound hai ?
00004060,2027,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""suona""]",0,yes,Is there a suona in the entire video?,क्या पूरे वीडियो में कोई सुओना है?,हाँ,kya entire video me koi sona hai ?
00003796,2031,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""flute""]",0,yes,Is there a flute in the entire video?,क्या पूरे वीडियो में बांसुरी है?,हाँ,kya entire video me koi fill hai?
00002325,2034,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00002704,2036,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""trumpet""]",0,yes,Is the trumpet in the video always playing?,क्या वीडियो में तुरही हमेशा बजती रहती है?,हाँ,kya video me rush me hamesha playing hai?
00000604,2042,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""trumpet""]",0,yes,Is there a trumpet in the entire video?,क्या पूरे वीडियो में तुरही है?,हाँ,kya entire video me koi rush hai?
00008791,2046,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""violin""]",0,yes,Is there a violin in the entire video?,क्या पूरे वीडियो में कोई वायलिन है?,हाँ,kya entire video me Goline mein hai?
00000883,2052,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> louder than the instrument on the <LR>?,"[""right"", ""left""]",0,yes,Is the instrument on the right louder than the instrument on the left?,क्या दाहिनी ओर का वाद्ययंत्र बायीं ओर के वाद्ययंत्र की तुलना में अधिक तेज़ है?,हाँ,kya found par the right lower par character se zyada hai ?
00000175,2054,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00003041,2061,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""tuba""]",0,yes,Is the tuba in the video always playing?,क्या वीडियो में टुबा हमेशा बजता रहता है?,हाँ,kya tea video me hamesha playing hai?
00006834,2069,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""xylophone""]",0,yes,Is the xylophone in the video always playing?,क्या वीडियो में जाइलोफोन हमेशा बजता रहता है?,हाँ,kya xyloph me hamesha video playing kar raha hai?
00003374,2070,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""right"", ""left""]",0,yes,Is the instrument on the right more rhythmic than the instrument on the left?,क्या दाहिनी ओर का वाद्य बायीं ओर के वाद्य से अधिक लयबद्ध है?,हाँ,kya pehle koi acha samajh se zyada samajh se zyada samay hai?
00003496,2080,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""piano""]",0,yes,Is there a piano in the entire video?,क्या पूरे वीडियो में कोई पियानो है?,हाँ,kya entire video mei piano hai?
00001175,2087,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""ukulele""]",0,yes,Is there a ukulele in the entire video?,क्या पूरे वीडियो में यूकुलेले है?,हाँ,kya entire video me koi ukullee hai ?
00000274,2088,"[""Audio-Visual"", ""Existential""]",Is this sound from the instrument in the video?,[],0,yes,Is this sound from the instrument in the video?,क्या यह ध्वनि वीडियो में मौजूद उपकरण की है?,हाँ,kya ye video mein usey se sound hai ?
00001937,2098,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""pipa""]",0,yes,Is there a pipa in the entire video?,क्या पूरे वीडियो में कोई पीपा है?,हाँ,kya entire video me koi pipa hai ?
00007712,2106,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""violin""]",0,yes,Is there a violin in the entire video?,क्या पूरे वीडियो में कोई वायलिन है?,हाँ,kya entire video me Goline mein hai?
00002293,2116,"[""Audio-Visual"", ""Existential""]",Is this sound from the instrument in the video?,[],0,yes,Is this sound from the instrument in the video?,क्या यह ध्वनि वीडियो में मौजूद उपकरण की है?,हाँ,kya ye video mein usey se sound hai ?
00003740,2123,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""banjo""]",0,yes,Is the banjo in the video always playing?,क्या वीडियो में बैंजो हमेशा बजता रहता है?,हाँ,kya video me har roz playing ho raha hai ?
00008591,2126,"[""Audio-Visual"", ""Existential""]",Is this sound from the instrument in the video?,[],0,yes,Is this sound from the instrument in the video?,क्या यह ध्वनि वीडियो में मौजूद उपकरण की है?,हाँ,kya ye video mein usey se sound hai ?
00008299,2129,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""right""]",0,yes,Is the instrument on the left more rhythmic than the instrument on the right?,क्या बायीं ओर का वाद्य दायीं ओर के वाद्य से अधिक लयबद्ध है?,हाँ,kya abhi se zyada samajh se bacha hai use pehle se zyada samay kar sakta hai ?
00007320,2131,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""violin""]",0,yes,Is there a violin in the entire video?,क्या पूरे वीडियो में कोई वायलिन है?,हाँ,kya entire video me Goline mein hai?
